epoch,lr,loss,iou,val_loss,val_iou,val_dice
270,0.0001,0.1482705981248901,0.8803452146688903,0.42441935482479276,0.6038474464783505,0.7490643075589138
271,0.0001,0.1480351998692467,0.8811530581441754,0.4292333722114563,0.6046188354134482,0.7500535411021589
272,0.0001,0.13886823327768416,0.8908422767480744,0.43986217251845766,0.5915869398095204,0.7386890736509834
273,0.0001,0.1434615037980534,0.8856775817020791,0.44391438435940517,0.5880321344608361,0.7354076265034383
274,0.0001,0.14474780538252421,0.8844800194452963,0.41138426533767153,0.6208710589511318,0.7621389209932797
275,0.0001,0.14244497460978373,0.8837220230599133,0.420047599644888,0.6099451120266194,0.754104282867754
276,0.0001,0.14122884649605977,0.8871425707119074,0.4247036994922729,0.611284343939597,0.7527650321856231
277,0.0001,0.14417999840918042,0.8828816125403007,0.4346644218478884,0.5997813943820139,0.7448946110525012
278,0.0001,0.14667206576892308,0.8848126490548411,0.4346593561626616,0.6047906485581572,0.7484588275635665
279,0.0001,0.1376796244155793,0.8892995421294578,0.4359917115597498,0.5954685576954718,0.7422890828561038
280,0.0001,0.1456775250179427,0.8810665231175189,0.4346554967619124,0.5973550038411156,0.7417496765737115
281,0.0001,0.13807313428038642,0.8901655630203901,0.43952328250521705,0.5922085115013134,0.7380460963875697
282,0.0001,0.13410624861717224,0.8937753243949855,0.45900270697616397,0.5796860743677213,0.7280764101085908
283,0.0001,0.13433471499454408,0.8951098244340192,0.4409322738647461,0.5937908333381745,0.7402145003732455
284,0.0001,0.13554132552373976,0.8897478576048786,0.4284295496486482,0.6054749855518266,0.7490197864596849
285,0.0001,0.13682927581525983,0.8926272309080758,0.4328266531229019,0.5997831840264594,0.7442884136952886
286,0.0001,0.1314186929237275,0.8936982811612346,0.43271291681698393,0.5937610760626907,0.7406136262678116
287,0.0001,0.13513115367719106,0.8914808620251231,0.4422308937424705,0.5861321043511625,0.7351686283432904
288,0.0001,0.12875803382623763,0.8985159178983017,0.4471069191183363,0.5838754249441104,0.7330083224817452
289,0.0001,0.13555585699422018,0.8893536191646247,0.43876326651800246,0.5929749379257738,0.7398295514782147
290,0.0001,0.13340281588690622,0.8913451779542582,0.43062958121299744,0.5998596405939072,0.7452817248296518
291,0.0001,0.12598385448966706,0.9000778652952675,0.4288011051359631,0.6005627363728776,0.7456997638743543
292,0.0001,0.13199125762496675,0.8959974568184731,0.42964325632367817,0.600794523585327,0.7457010478036634
293,0.0001,0.13879233172961644,0.8900065631186629,0.4301997522513072,0.6057575363408306,0.7494866565886529
294,0.0001,0.13716553222565425,0.8861796885785191,0.42913016038281576,0.6083468673926236,0.7505612943821062
295,0.0001,0.13208979332730883,0.8956744327039446,0.42220987166677204,0.6156203625769062,0.7569565435678846
296,0.0001,0.1374338741103808,0.890222098350538,0.4252782166004181,0.6175154692095496,0.7572299334439596
297,0.0001,0.12484472706204369,0.9032888242399182,0.4565029584226154,0.593099713087941,0.736769407873589
298,0.0001,0.12619276202860333,0.8992243492560493,0.4276186703216462,0.6085042528148998,0.7517660452249669
299,0.0001,0.1300570730652128,0.896972123867841,0.4425733210075469,0.5963343651222761,0.7424120979922074
300,0.0001,0.12753807646887644,0.8979980046799131,0.4280807205608913,0.6069260943028973,0.7508325388732973
301,0.0001,0.12066457988250823,0.904659675545834,0.42106598686604274,0.6116684834570312,0.75521633523538
302,0.0001,0.12377338820979708,0.9049490295378748,0.42493384579817456,0.6074867705443955,0.751391870747481
303,0.0001,0.12382944779736656,0.901802051864541,0.41668238597256796,0.6148067986598527,0.7564440815149334
304,0.0001,0.12575962429954893,0.9000586162585769,0.4159554810751052,0.6161220472811842,0.7583987036394964
305,0.0001,0.12969227986676352,0.8949182717284611,0.41669921222187223,0.6152919358901963,0.7577386431137183
306,0.0001,0.12493684604054406,0.9012099249202944,0.4163144422428949,0.6189680253165042,0.7603545629522607
307,0.0001,0.12101056178410848,0.9037663011161312,0.42426414716811406,0.6078510162662979,0.7520686769085695
308,0.0001,0.12681041480529875,0.897915629395502,0.4308432461250396,0.5988740993678957,0.7453726017114854
309,0.0001,0.11735054779620398,0.9081941799760652,0.42859049638112384,0.5993409821848998,0.7457030044313472
310,0.0001,0.11980680127938588,0.9042884615342063,0.4293196059408642,0.5996012943493041,0.7461079660157773
311,0.0001,0.11540664093835014,0.9090564164698219,0.4258483854078111,0.6048355331480179,0.7495260199375944
312,0.0001,0.11473018640563601,0.9121647475531867,0.42965148744129,0.6011249910996788,0.746770042298515
313,0.0001,0.11859388862337385,0.9066098945939358,0.42828919490178424,0.6033029994802293,0.7486169454534333
314,0.0001,0.1241697846424012,0.899336851425507,0.42719616634505136,0.6028419566315013,0.7484970418533688
315,0.0001,0.12376074528410322,0.9019071914247343,0.43396822327659246,0.5989979786270935,0.7452921416704333
316,0.0001,0.10997345227570761,0.916001180415643,0.4339566613946642,0.6016123210591465,0.746785435390691
317,0.0001,0.12383887739408583,0.9020693757085148,0.44013259524390813,0.5946035012348234,0.7408438379985791
318,0.0001,0.11885571266923632,0.9058928557465775,0.4309029011499314,0.6011784171306497,0.746004143021406
319,0.0001,0.11908413079522905,0.8999965541099462,0.43748086052281515,0.6033361206084499,0.7470655452384817
320,0.0001,0.11939731985330582,0.9057499758549316,0.4143342070636295,0.6193006982947112,0.7610264895768197
321,0.0001,0.11631130036853608,0.9092060141237542,0.42661947153863455,0.6030509631683794,0.7488126067864862
322,0.0001,0.1131896334035056,0.906315382862261,0.42258432862304507,0.6099631691491305,0.7540044060754828
323,0.0001,0.11299845966554824,0.913071064108155,0.4274453165985289,0.6085242539227279,0.7516016917251013
324,0.0001,0.11316620452063424,0.9132809476537913,0.4269718144621168,0.6116644722040413,0.7538455303907147
325,0.0001,0.10854026143039976,0.9158074454756822,0.4331196972302028,0.6040315510629041,0.7484747449075386
326,0.0001,0.11594494183858235,0.9102235229061633,0.4236929487614405,0.6087695795768736,0.7529346988484095
327,0.0001,0.11374548290457044,0.9115767156185922,0.4340594254788898,0.6004455644645181,0.7455850061497765
328,0.0001,0.11037460714578629,0.9114336907545022,0.4298654922417232,0.6033686890391765,0.7477964658661626
329,0.0001,0.11616388389042445,0.9115978825991617,0.43074751396973926,0.6031403819514034,0.7477483641585666
330,0.0001,0.11785143329983666,0.9054849979785506,0.4307949770064581,0.6046554175959505,0.7486724542945745
331,0.0001,0.11060213084731783,0.9143165908295406,0.4258586586940856,0.6094713869016699,0.7524126988987405
332,0.0001,0.11507080388920647,0.9108065786445766,0.4331142682404745,0.6054768548938713,0.749325183663817
333,0.0001,0.11578605394987833,0.9115464024938676,0.4378176743075961,0.595333476268155,0.7426606200235623
334,0.0001,0.11341904458545503,0.9104311704525953,0.42888460272834417,0.6152223670088259,0.7575904044272529
335,0.0001,0.10833670021522612,0.9135196798391779,0.43257110175632296,0.6094605748648639,0.7538529750247014
336,0.0001,0.10928340965793246,0.9148895049721324,0.4243901286806379,0.611302685395303,0.7548110147430359
337,0.0001,0.11513589606398628,0.912330854342668,0.42240351083732786,0.610066095362864,0.7538387874914791
338,0.0001,0.104385026154064,0.9160508019302304,0.43399484810375033,0.5995037217260035,0.7452301945489884
339,0.0001,0.11291705887942087,0.9080336468466638,0.42659948269526166,0.604971794191494,0.7496558997582989
340,0.0001,0.11503567901395616,0.9091875947504193,0.43793224082106635,0.5969573218993491,0.7434496657600699
341,0.0001,0.11013473570346832,0.9146007267305982,0.4396962417023523,0.6025432265469822,0.7473809505498805
342,0.0001,0.11211742141417094,0.9126986858877635,0.43700842772211346,0.6014941844399213,0.7464520139942631
343,0.0001,0.11041656668697085,0.9148605187205092,0.4323215534289678,0.6053325708192229,0.7498176053016194
344,0.0001,0.11239314611468997,0.9123920599779106,0.42854222939127967,0.6041944668219527,0.7497133735263711
345,0.0001,0.11043328153235572,0.9105316120144011,0.4288736397311801,0.6051833934586083,0.7502678935191133
346,0.0001,0.10813608942996888,0.9131305302112649,0.41592255589507876,0.6152321727987285,0.7583551663331344
347,0.0001,0.1074436665290878,0.9167439350372242,0.42121004845414844,0.6099555867313254,0.7538766591136634
348,0.0001,0.10457338853960946,0.9164965616845916,0.41614986459414166,0.612314525882074,0.7559753306215928
349,0.0001,0.11051544476123083,0.9116778169436305,0.4301300708736692,0.6041305617555502,0.7495107585765896
350,0.0001,0.10838151687667483,0.9151179688653347,0.4303861842268989,0.605418335966187,0.750237457065438
351,0.0001,0.1091035097127869,0.9115952067425762,0.42701221434842973,0.6062775040008489,0.7509598607216603
352,0.0001,0.10306109523489362,0.9198140816474767,0.43032167780966984,0.6037724586738398,0.7489200969691682
353,0.0001,0.10080631503037044,0.9213074011942255,0.43309228122234344,0.6008410996586114,0.7463003132009767
354,0.0001,0.09942932072139922,0.9204599003999456,0.42984944936775027,0.6049931050397489,0.7496390036751387
355,0.0001,0.10185883229687101,0.9208345796301849,0.422222253822145,0.6111950406336364,0.7546215047730105
356,0.0001,0.10389748215675354,0.9184838235093412,0.4216469143118177,0.6136305281722189,0.7566937806146236
357,0.0001,0.10374220567090171,0.9188977010463917,0.43056139775684904,0.604902605409424,0.749073461620139
358,0.0001,0.10344763064668291,0.9210575276751194,0.4281716481560752,0.6072713423817018,0.751205242101355
359,0.0001,0.10324867743821371,0.9196001304528585,0.4320241454101744,0.6031835635199714,0.7477094609519912
360,0.0001,0.10002134101731437,0.9214691589653906,0.42466108075210024,0.6079289409321813,0.7520008026488372
361,0.0001,0.10224200465849467,0.9208886176491462,0.42376693870340076,0.6104097275452662,0.7539119943557768
362,0.0001,0.0995085175548281,0.9246716635697809,0.4269886038133076,0.6069638446234871,0.751190116361659
363,0.0001,0.10632021547782988,0.9159908683287364,0.42709372299058096,0.6035402684173948,0.7486564092346428
364,0.0001,0.09849343697230022,0.9208672606584569,0.43462560999961125,0.6007941231902364,0.7459032711140055
365,0.0001,0.09902974253609068,0.9218589838771789,0.4306072777225858,0.6035043266440971,0.7487064382919565
366,0.0001,0.09982925688936597,0.9221838349443733,0.4347802840528034,0.6008322421684731,0.7462386420826775
367,0.0001,0.09785855419579007,0.9241095515296517,0.43258390043463024,0.6016052103666851,0.7467073672242862
368,0.0001,0.09503402773823057,0.9273201210370827,0.42796545156410765,0.6067465728013952,0.7507829186865356
369,0.0001,0.09872976548614956,0.9253281681088437,0.4273452645256406,0.6063639929466801,0.7508419169691529
370,0.0001,0.10952036827802658,0.9156639140711401,0.43717588626203086,0.5949443685225014,0.7418158538390953
371,0.0001,0.10320210385890234,0.9185474549818619,0.4249604174068996,0.6057621253460955,0.7505466411609408
372,0.0001,0.0936707513672965,0.9256252225027944,0.43174825395856586,0.6014229164445353,0.7470678781523039
373,0.0001,0.0938474273397809,0.9257165955000123,0.4316044868457885,0.6036773340778917,0.748652784142067
374,0.0001,0.09020346403121948,0.9298411881390924,0.43254993572121575,0.60371890211711,0.748496618594263
375,0.0001,0.09611093181939352,0.9242680328928975,0.4305152062858854,0.6065977415334604,0.7510918626064258
376,0.0001,0.09452759439036959,0.9270578917436941,0.42786704145726706,0.6072322628088708,0.7517212770553234
377,0.0001,0.09609675975072951,0.9269589779024263,0.43320042746407644,0.6028816718180883,0.7482162590866149
378,0.0001,0.09911657444068364,0.9220600591289344,0.4306300545022601,0.6036231214616267,0.7487861738563483
379,0.0001,0.09535090767201923,0.9278869850250625,0.43371570181278957,0.6029498904092639,0.747845743363766
380,0.0001,0.08939087142546971,0.9310108934064668,0.4319469779729843,0.6032458075088852,0.7480998796933082
381,0.0001,0.09457733836911973,0.928549698127671,0.4267625283627283,0.6075652790873083,0.752071998709017
382,0.0001,0.09372034917275111,0.9277418971681508,0.43017181541238514,0.6050787342023153,0.7500967234842614
383,0.0001,0.10397867255267643,0.9197929254913575,0.42342373657794224,0.6089751759587909,0.7535202407559211
384,0.0001,0.09879111285720553,0.9229950525743983,0.4275521004483813,0.607116454536507,0.7523823216852265
385,0.0001,0.09335905348970777,0.9293872394640139,0.42878993990875425,0.6060882689945718,0.7509352695567438
386,0.0001,0.0981717858286131,0.9249953764817075,0.434329921290988,0.6014417253536006,0.7466839580078343
387,0.0001,0.09725223623570942,0.9251566108038131,0.4317727550154641,0.6027255228120807,0.7479240425631277
388,0.0001,0.09486785105296544,0.9255502044133685,0.4273610682714553,0.607898912363426,0.7517430880538031
389,0.0001,0.09543594930853162,0.925391754764481,0.42838066248666673,0.6044122048135837,0.7495359380855922
390,0.0001,0.09517414016383034,0.9260474292470777,0.43555434899670736,0.602304527797278,0.7472028740303556
391,0.0001,0.09750966727733612,0.9225657943480453,0.43597735677446636,0.599861058694797,0.7452258887816917
392,0.0001,0.09281635887566067,0.9288087826273677,0.43109368639332907,0.6059029132919386,0.7499714105449432
393,0.0001,0.09278417414142973,0.9269459285218815,0.435929346652258,0.6015730906285969,0.7468105994203834
394,0.0001,0.097554714374599,0.9257722450288162,0.43061805410044535,0.6056018318635433,0.7503347167117461
395,0.0001,0.08912045224791482,0.9296740599453263,0.43428972860177356,0.6007742034196495,0.74645490641102
396,0.0001,0.09870847669385728,0.9229844212731131,0.4341179593687966,0.6017097320668308,0.7474222029122553
397,0.0001,0.09773530669155575,0.9233203181013143,0.43354893511249903,0.6022788257932947,0.747708005187612
398,0.0001,0.09795617028361275,0.9242084665181477,0.43589052912734805,0.600612862433274,0.7458445273703815
399,0.0001,0.08990327765544255,0.9296326906643816,0.43530005642345976,0.6003151749058,0.7456922717553222
